,gender_Gender queer or gender fluid,gender_Man,gender_Non-binary or not exclusively man or woman,gender_Woman,sex_assigned_at_birth_Female,sex_assigned_at_birth_Male,sex_assigned_at_birth_Prefer not to say,race_ethnicity_African-American/Black,race_ethnicity_Asian,race_ethnicity_Caucasian/White,"race_ethnicity_Caucasian/White,African-American/Black","race_ethnicity_Caucasian/White,American Indian/Alaska National","race_ethnicity_Caucasian/White,Asian",handedness_Both,handedness_Left,handedness_Right,occupation_Architecture/Engineering,occupation_Building/Ground Cleaning and Maintenance,occupation_Caretaking/Stay at Home Parent,occupation_Community and Social Services,occupation_Computer/Mathematical,occupation_Construction,"occupation_Education, Training, Library",occupation_Farming/Fishing/Forestry,occupation_Food Preparation/Serving,occupation_Healthcare/Medical,occupation_Installation/Maintenance/Repair,occupation_Legal,occupation_Office and Administrative Support,occupation_Sales/Marketing,occupation_Student,occupation_Transportation,occupation_Unemployed,driving_time_30 minutes or less,driving_time_30-60 minutes,driving_time_60+ minutes,sun_exposure_1 hour,sun_exposure_2 hours,sun_exposure_3 hours,sun_exposure_4 hours,sun_exposure_5+ hours,sun_exposure_less than 30 minutes,sunscreen_use_Almost always,sunscreen_use_Never,sunscreen_use_Rarely,sunscreen_use_Sometimes,"region_Midwest (ND, SD, NE, KS, MN, IA, MO, WI, IL, IN, MI, OH)","region_Noncontiguous (HI, AK)","region_Northeast (PA, NY, NJ, RI, CT, MA, VT, NH, ME)",region_Other,"region_Pacific (WA, OR, CA)","region_Rocky Mountains (ID, MT, WY, NV, UT, CO)","region_Southeast (AR, LA, MS, TN, KY, WV, VA, NC, SC, GA, AL, FL, DL, MD, DC)","region_Southwest (AZ, NM, TX, OK)",relative_redness_std,GLCM_SumEntropy_Mean_wrinkles_pyfeats,skin_folds_hessian,correlation_scikit,lbp_6,lbp_5,lbp_4,lbp_3,Age
428,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,96.577877450573,6.700968608998968,146702,0.8777548221190773,0.0150673218633858,0.0186231457452261,0.0171553609188773,0.0137110476339228,25
429,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,102.06972962398682,6.146617101581464,136754,0.9072325800519604,0.0136568567377931,0.0169488598135332,0.0156002198673587,0.0128458705786236,35
430,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,88.48500675236555,7.50935943268126,139627,0.8824802896975277,0.0190481625656798,0.0261098746075227,0.0236585187588107,0.016772770689158,75
431,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,86.9672214398473,7.321743653211256,131331,0.9375406491299124,0.0144098974352813,0.0180552051294373,0.0171367132433038,0.0136248177784185,70
432,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,89.49545230928106,7.028818807007445,132598,0.9360718611118932,0.0163158400615148,0.020187422906254,0.0190027323225041,0.014859318931821,75
433,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,79.91917912882404,7.406584263482809,133794,0.7202299741838796,0.0284379505402984,0.0482260741230648,0.0426011003681307,0.0220813955726323,50
434,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,98.09538251273764,6.763161567465023,138648,0.8384387198162501,0.0158433808194059,0.0221970925715965,0.0205942845245093,0.0144829022143836,25
435,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,83.29960969871178,7.745211100713818,138785,0.7815845763707587,0.0276054351781865,0.0487944985092802,0.0421756022367794,0.0213151490019876,60
436,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,88.49538568575859,7.568483435942708,182620,0.8774729873245043,0.0179599360320259,0.0292747307256235,0.0267999303630917,0.0150634649435906,55
437,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,84.905599314715,7.082926364683837,150448,0.6573170414041548,0.0223843007367274,0.0375320456243567,0.0339478445102532,0.0189277506971227,45
438,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,89.42053849612216,7.074390635432327,134286,0.7517861646143641,0.0204268628747795,0.0319235140043671,0.0282705288905685,0.0165819607163853,25
439,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,69.78399983315818,7.909820402104248,159287,0.9516076406267951,0.0157315385644998,0.0219500608885529,0.019434799382716,0.0136799945672713,30
440,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,92.66628277138128,7.333716417137056,167035,0.9637301728322843,0.0253349166666666,0.0366721666666666,0.03180975,0.0206751666666666,65
441,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,72.89560676297741,7.512106565122654,168559,0.934273486487344,0.0160421325165868,0.0196843735565213,0.0185474701068699,0.0152314060269169,65
442,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,86.4003714326336,6.792917167390147,147956,0.839068196210217,0.018262847834607,0.029393489648946,0.0272001676184877,0.0152898286372162,60
443,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,87.30312864622495,6.736532580886146,141471,0.8377260156611859,0.0201053608171663,0.0298666663167324,0.0274969555723523,0.0171106894403852,55
444,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,80.6876732309733,7.627513007152897,136552,0.8611469598798601,0.0202471935276168,0.0309573675149071,0.0289424025783152,0.0190773197138937,45
445,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,90.86956591724554,6.393686421531517,129065,0.8317802430711299,0.0154553912614428,0.0214978802735085,0.0201601473922902,0.0139350364631449,30
446,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,94.8400633869113,6.772122062786458,140134,0.8185926703894778,0.0230196566795442,0.0340700323339212,0.0324332150555695,0.0207884980123736,60
447,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,100.50894429612173,6.230719732922923,140663,0.760978812831143,0.0206324492245457,0.0309274043979731,0.0284387160213879,0.0185307662159514,25
448,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,83.28416351635326,6.658013864625295,147888,0.8780435315326459,0.0189108822541362,0.0284925184065395,0.0264226575403824,0.016479714313709,45
449,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,92.07724113403803,6.791602529376201,128232,0.8339762893277932,0.021268235946642,0.0330217606589961,0.0315008590884913,0.0196447599101368,60
450,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,88.5113254581772,6.7208577194749095,126044,0.8599212439114363,0.0209293465328518,0.0319565390456594,0.0296899495394865,0.0183764670991853,70
451,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,79.25850015459842,6.949314750446241,146785,0.946519236216068,0.0136463680765516,0.0216187169312169,0.0202200189489376,0.0121790228437053,75
452,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,69.90186724987646,7.316559320185856,146401,0.9410899403127182,0.014013634967876,0.0226690936791383,0.0210938976284958,0.0125891840146552,65
453,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,93.30790272529694,6.816258772221978,139403,0.8569869519816232,0.0184634515570934,0.0260450457756632,0.0232571557013328,0.0163235994969883,30
454,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,84.26247914532634,6.313391055986513,151991,0.8919563501422848,0.0181226621571831,0.0281484785499167,0.021780735374215,0.0133350904700115,35
455,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,70.84573955489985,7.697456855259771,169525,0.8841157002682593,0.0113664465990644,0.0145251625977188,0.0127909287693835,0.0094984250849032,30
456,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,86.15556772125687,6.383481021017685,133609,0.8791055433335508,0.022074717856914,0.0325724831394976,0.0257346683567217,0.0160430082980904,35
457,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,68.64894120433512,6.421458238872567,122786,0.8727078818376076,0.0175772489347046,0.0253767331074586,0.0206359683374984,0.0143072726435345,40
458,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,86.04196108739936,6.662276759446495,122778,0.8434369378281583,0.026369565391516,0.0387667653867102,0.0331142669486095,0.0210837628556324,55
459,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,80.73096375148675,7.030049810539729,164347,0.8427909628404394,0.0206941641035499,0.0316191989459182,0.0279937904491862,0.0174559764673843,65
460,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,83.4221137333325,6.532878829591779,134173,0.8958576318982291,0.019199972166154,0.0287465808423042,0.0221191468826092,0.0140295599448929,30
461,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,84.76340449247358,6.827567869093368,156460,0.9206448919825844,0.0139596685510624,0.0185655135896951,0.017098742467666,0.0126865368060804,30
462,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,89.54681623016332,6.883801998987171,166531,0.9283634239525992,0.0175736961451247,0.0243841267216763,0.0212055211745191,0.0149532083280843,25
463,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,90.35847935810268,7.002211740017527,169587,0.940969452633792,0.0200942066641471,0.0269957568289661,0.0227990887713109,0.0157685277042915,25
464,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,103.44329169915422,6.334999380245455,183389,0.91759937606133,0.0275694575669774,0.0358597817985218,0.031698790627362,0.0233906689604854,20
465,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,97.90474863751258,6.419009774737884,165475,0.8688383518953641,0.0218007100602586,0.028510343180482,0.0256125598387503,0.0187310215367011,20
466,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,58.02635617268973,7.580440386185395,377291,0.9202548125756708,0.0174077781189636,0.0248537493701184,0.0229757508713361,0.0152330463435374,20
467,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,96.53893340026832,7.032170538917729,190660,0.925615604316708,0.0233130819843369,0.0320925486321071,0.027999548584866,0.0196318014088351,20
468,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,90.98247445584693,6.825344346254093,135687,0.8529915591274291,0.0190531797209624,0.025352733686067,0.021953915632611,0.0156540336041824,20
469,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,85.67867194540024,7.1971624560388126,177561,0.8529403667946875,0.0184798070462753,0.0263634147717729,0.0235771729602334,0.0154475997574955,20
470,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,95.4837767541314,6.80740116067626,176678,0.942979609463213,0.0222726291519694,0.0342982823916603,0.0294396645618123,0.0185673999538086,20
471,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,89.38691775833809,7.257627209033428,172479,0.8288318316354202,0.0206484696502057,0.0313230761054421,0.02844128585076,0.0169415181195935,25
472,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,97.28267164743733,6.557503828259224,148588,0.8407021091464606,0.0223365194843369,0.0316515495086923,0.0262323534737969,0.0178100657701352,20
473,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,84.1444282708767,7.169436591656969,209222,0.964945571971984,0.0222374443604602,0.0309371096046443,0.0275707698202737,0.0189811698213235,30
474,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,87.43144865171912,6.851105474578033,200312,0.939938543178764,0.0190307073832619,0.0257191804190812,0.0221290194318468,0.0157189901423532,20
475,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,96.61696922885012,6.567891059530627,125300,0.957966654549703,0.0230710532669858,0.0314081265222138,0.0273550681846812,0.0189437706023767,20
476,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,98.47565623998145,6.696797778827735,180543,0.9365627377612044,0.0254723947835306,0.0358443628222894,0.029959562914672,0.0202175584740068,25
477,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,83.38867914029619,6.799886749370288,172190,0.9292840669930066,0.0141049185878054,0.0197437530181825,0.017060769137902,0.0121794329228605,25
478,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,99.83097931808642,6.60259964516915,154847,0.9116689795046844,0.0183624423920802,0.0224497833469807,0.0196619012188208,0.0150267765285126,25
479,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,91.17039754682972,7.11473215509576,163736,0.9675215166334288,0.0191666076152683,0.0272268774407911,0.0236090771185017,0.0158074032081968,25
480,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,91.12373241313544,6.54925854371184,152009,0.9411745386793238,0.0179556438702024,0.0238992491286638,0.0207962621777105,0.0149817498372805,25
481,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,96.17493500473796,6.964631831533385,174997,0.937801425855493,0.0223580896478961,0.0314920287173511,0.0277531730284706,0.0187449642279751,20
482,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,91.0631290123639,6.67151271436034,188028,0.9291261506194264,0.0210824154121525,0.028268888573948,0.0245697285472831,0.0180281458648274,20
483,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,94.40414357413842,7.012484979434899,179174,0.956829212812495,0.0196754338309397,0.0262675382653061,0.0231435552616108,0.0162155959992021,20
484,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,97.5682152739758,6.676403962472199,195285,0.9188386183835672,0.0252707178550432,0.0353663745590828,0.0308660838949777,0.0204269448906105,20
485,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,97.15307514363752,6.586757190914121,167768,0.9263256770698624,0.0220165757275132,0.0305641016051482,0.0263080540858318,0.0182713228038128,20
486,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,90.25983549277736,6.80198565429407,167651,0.9359019053467212,0.0217877515589569,0.0341185036900562,0.0303790738903586,0.0186172655790711,50
487,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,91.16082173200093,6.7085580659895,149855,0.9508326692402608,0.0178860944454942,0.0246997236394557,0.0216021497333501,0.0147370966133366,20
488,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,98.46903573961508,6.551533749727425,186673,0.9372796518902836,0.0219059363714621,0.0302747497532963,0.0264666727030318,0.01853065686151,25
489,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,91.37742020030748,7.265516967408587,179450,0.9418818647883908,0.0161396493396741,0.0226312843810363,0.019890233292391,0.0138921695221298,20
490,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,93.90053663857238,6.737713252574263,178914,0.9468361935661758,0.0195858725434618,0.0263046094209288,0.0226159474206349,0.0164622176030906,20
491,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,96.99426043385483,6.627739846392399,145875,0.9506269692264908,0.0225056361279079,0.031961077254976,0.0270282350980515,0.0179298088834299,20
492,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,96.98106857447382,6.548445201387836,217914,0.9172697741093944,0.018347679542496,0.0238821898358108,0.021077494462291,0.0159802105641639,20
493,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,98.45210580018532,6.512259784147907,178443,0.9325669313938286,0.0233529416782144,0.0329520745412362,0.0297028533635676,0.0197718024323927,20
494,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,100.31059008545868,6.638712709794881,184208,0.946373904285572,0.0254793661291677,0.0333458325459813,0.0282622452916351,0.0200049734399932,20
495,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,92.4008761724255,6.614419363337676,159914,0.922578333413314,0.0183845866664567,0.0261278653050726,0.0227146944811875,0.0156239337941966,20
496,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,87.4645149532829,7.133525039135044,173192,0.961716540069333,0.0199017155087343,0.0268494405864197,0.0229784573937599,0.015562996031746,20
497,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,94.91431941962831,6.984601973354643,174244,0.9322986674554764,0.0229957627341059,0.0333943039021164,0.0296640598754934,0.018965340765936,20
498,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,95.70627256089446,6.759816558499182,162907,0.9553349555603676,0.0186622922703031,0.025511516334929,0.0212678532060972,0.0150569583543293,20
499,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,94.49699700866532,6.722281354161344,137497,0.8500065666567471,0.0202784142206265,0.0295133147780717,0.0254436892426723,0.0168819746262702,20
500,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,87.48984240189422,7.062337538895225,164873,0.9439638304726004,0.0171969154174015,0.0246919321355085,0.021142861079617,0.0140552990100361,20
501,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,90.80860827273452,7.099712395180195,168777,0.8533654526906557,0.0141182871682623,0.0217256655748719,0.0198644803214495,0.0124186731019568,25
